Building_880[2.95450342 -4.05033301 4.20000000][3.03600464 -4.02619458 4.20000000][3.34857007 -3.94473779 4.20000000][3.42918896 -3.92312769 4.20000000][3.60721484 -3.46148633 4.20000000][3.28541797 -3.08444604 4.20000000][2.79921240 -3.20813403 4.20000000][2.63229688 -3.66644019 4.20000000]
Building_881[-0.67810754 1.60984558 4.20000000][-0.63308252 1.21111816 4.20000000][-0.27184393 1.25232690 4.20000000][-0.36503339 2.04212256 4.20000000][-0.73473254 2.09410107 4.20000000]
Building_882[2.20171582 -1.85329675 4.20000000][2.20323877 -1.93070093 4.20000000][2.20497705 -2.02277832 4.20000000][2.77733691 -2.00602747 4.20000000][2.76250024 -1.42616016 4.20000000][2.19375000 -1.43862061 4.20000000]
Building_883[1.33594812 1.46846680 4.20000000][1.32655591 1.23671777 4.20000000][1.89605225 1.21525281 4.20000000][1.91796887 1.79318274 4.20000000][1.34977441 1.81425537 4.20000000][1.33826135 1.53233850 4.20000000]
Building_884[2.52812256 3.16262085 4.20000000][2.85665454 2.80984058 4.20000000][3.33199023 2.91511060 4.20000000][3.48977393 3.37363110 4.20000000][3.32382202 3.55064282 4.20000000][3.24694312 3.63532739 4.20000000][3.15965552 3.73087866 4.20000000][2.69107031 3.61681860 4.20000000]
Building_885[1.05994641 -4.06799463 4.20000000][1.63088196 -4.08045728 4.20000000][1.63988965 -3.49955518 4.20000000][1.52120606 -3.50311060 4.20000000][1.22287500 -3.49768115 4.20000000][1.07074048 -3.49288647 4.20000000]
Building_886[3.08006519 1.37426501 4.20000000][3.07428027 1.17621912 4.20000000][3.35512622 1.18167712 4.20000000][3.65558520 1.17943176 4.20000000][3.65205371 1.75722144 4.20000000][3.08212842 1.75760644 4.20000000]
Building_887[-2.55350879 3.35272485 4.20000000][-2.31643457 2.92329761 4.20000000][-1.82319897 2.92099048 4.20000000][-1.57689172 3.34545288 4.20000000][-1.81858484 3.77847681 4.20000000][-2.04063562 3.78195703 4.20000000][-2.30700903 3.78290308 4.20000000][-2.43020386 3.57084668 4.20000000]
Building_888[0.26244910 3.04596362 4.20000000][0.64782989 3.07246655 4.20000000][1.04892395 3.10731958 4.20000000][1.11628467 3.46634155 4.20000000][0.23426578 3.39679712 4.20000000]
