Format Version,1.23,Take Name,Take 2022-11-08 08.26.58 AM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-11-08 08.26.59.430 ,Capture Start Frame,76421,Total Frames in Take,69,Total Exported Frames,69,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.050000,-471.404907,-2615.982422,2003.656372,-199.418076,-2208.046143,2006.626831,524.889526,-2647.005859,2009.499512,301.531403,-2205.567139,2006.334351,-250.696716,-3061.944580,2006.398926,-164.154251,-3059.832275,2009.247803,158.429382,-3054.850830,2012.052734,241.880905,-3051.989258,2011.419556,2160.779053,140.635406,1216.391235,2955.711914,161.081802,1215.816406,2562.600586,-211.447159,1214.187622,2963.326904,-202.763977,1215.903320,2075.289551,-222.561005,1212.486816,2387.242188,-2278.437256,1511.087891,2390.536621,-2186.031982,1511.967651,2959.444336,-2292.573975,1510.582153,2976.868408,-1713.922119,1517.470825,2393.307373,-2108.345459,1513.804443,2408.920410,-1694.721924,1517.010742,-2716.946045,-1565.293823,1505.231689,-2146.961426,-1571.996704,1504.008057,-2140.974854,-993.344849,1504.625488,-2709.005371,-987.769897,1506.150391,-2713.992920,-1333.275024,1505.245972,-2712.724609,-1269.867554,1505.423828,-30.296425,-403.400024,1512.252808,241.861069,440.869141,1515.181641,484.328857,436.428467,1514.148804,706.122986,5.033886,1514.120728,452.033936,-411.105530,1515.032471,-244.934692,30.814970,1514.763794,-1.871334,447.665009,1516.130981,127.460655,443.816010,1515.951172,-2549.652100,-3226.692139,1503.238037,-2251.503418,-3239.883301,1506.117432,-2669.088867,-3226.437500,1502.763672,-2099.731689,-3250.299316,1508.215698,-2642.230713,-2646.261719,1500.301270,-2072.197021,-2675.510498,1509.380981,-2757.507812,251.446930,1515.709839,-2751.620117,832.266907,1517.674438,-2180.907227,834.634155,1518.900269,-2175.408691,257.111176,1517.330200,-2475.161133,257.471619,1516.875244,-2751.569336,448.531525,1515.986328,547.704529,1821.816040,1227.402222,104.554001,1600.692749,1230.120361,-307.414032,1866.041504,1229.373657,575.639221,2309.318848,1234.247559,-283.142212,2357.911621,1233.148193,157.646973,2575.781982,1239.582275,369.795349,2442.278076,1237.175171,561.740967,2043.836304,1230.931030,2525.770020,2206.851807,1231.840088,2880.104980,2115.374268,1229.350464,2888.518555,1713.388062,1224.016602,2889.541016,1327.665161,1219.358643,2537.931396,1321.678223,1218.462036
7,0.058333,-471.421692,-2615.991455,2003.672363,-199.368729,-2208.114746,2006.732666,524.914612,-2647.018311,2009.488159,301.523438,-2205.538086,2006.326904,-250.695084,-3061.935303,2006.400879,-164.154602,-3059.829102,2009.235840,158.418686,-3054.870117,2012.060669,241.878387,-3051.993652,2011.413574,2160.702148,140.560852,1216.482544,2955.781006,161.294495,1215.735596,2562.670410,-211.358383,1214.085449,2963.340820,-202.794922,1215.898315,2075.285645,-222.556442,1212.492554,2387.197510,-2278.383789,1510.932861,2390.513428,-2186.182373,1511.993652,2959.447510,-2292.604248,1510.597290,2976.882080,-1713.932495,1517.501587,2393.312500,-2108.312500,1513.789673,2408.902100,-1694.738770,1516.940918,-2717.031982,-1565.151733,1505.051514,-2146.965332,-1572.020996,1504.031494,-2141.000000,-993.320557,1504.568237,-2709.019287,-987.738647,1506.155640,-2714.005127,-1333.280762,1505.261353,-2712.729004,-1269.877808,1505.413330,-30.312664,-403.405853,1512.223267,241.859787,440.890045,1515.195190,484.320038,436.414429,1514.148438,706.182129,5.045394,1514.165649,452.038177,-411.113403,1515.035889,-244.929245,30.771009,1514.733398,-1.868178,447.672638,1516.142944,127.449303,443.799652,1515.939697,-2549.654541,-3226.687256,1503.216187,-2251.506592,-3239.872314,1506.129395,-2669.098633,-3226.388184,1502.708008,-2099.701416,-3250.296631,1508.146484,-2642.259766,-2646.266602,1500.266968,-2072.197754,-2675.508057,1509.410156,-2757.513428,251.426010,1515.713989,-2751.604248,832.272034,1517.679199,-2180.824463,834.634277,1519.002930,-2175.450195,257.165039,1517.448608,-2475.173584,257.465546,1516.885376,-2751.585693,448.494293,1515.992676,547.701294,1821.817749,1227.400269,104.621933,1600.663574,1230.094604,-307.347229,1865.992188,1229.384155,575.652283,2309.309814,1234.289673,-283.263123,2357.795898,1233.291748,157.643906,2575.801758,1239.601685,369.798950,2442.271973,1237.185181,561.663086,2043.813721,1230.889038,2525.774170,2206.851562,1231.839233,2880.129639,2115.391357,1229.375854,2888.509033,1713.392456,1224.076538,2889.540283,1327.641602,1219.327148,2537.926758,1321.678345,1218.474609
8,0.066667,-471.409332,-2615.988770,2003.653564,-199.341248,-2208.115723,2006.757080,525.039978,-2647.178955,2009.530029,301.535400,-2205.545898,2006.315918,-250.691437,-3061.932617,2006.374878,-164.180832,-3059.852539,2009.344849,158.423416,-3054.855957,2012.065430,241.882584,-3051.985107,2011.392334,2160.747559,140.629959,1216.400757,2955.648193,161.027115,1216.053467,2562.821777,-211.353958,1214.061401,2963.334717,-202.785370,1215.894775,2075.283447,-222.574768,1212.523926,2387.270508,-2278.375000,1510.953247,2390.467773,-2186.091553,1511.999268,2959.441406,-2292.585205,1510.582642,2976.766357,-1713.838257,1517.380371,2393.312012,-2108.322754,1513.782227,2408.886963,-1694.782227,1516.874756,-2716.955811,-1565.255493,1505.163940,-2146.950195,-1572.033569,1504.042969,-2141.017334,-993.348450,1504.564087,-2709.004883,-987.762695,1506.143555,-2714.010498,-1333.269165,1505.295532,-2712.722656,-1269.863525,1505.425415,-30.291988,-403.405426,1512.242798,241.870163,440.863434,1515.190552,484.314880,436.420135,1514.152344,706.171021,5.048675,1514.177612,452.031036,-411.099670,1515.038086,-244.923355,30.807194,1514.735962,-1.873253,447.676544,1516.111572,127.426010,443.791077,1515.918579,-2549.646973,-3226.690430,1503.265137,-2251.497803,-3239.874756,1506.129883,-2669.093262,-3226.419922,1502.754639,-2099.690186,-3250.310547,1508.126465,-2642.245117,-2646.275146,1500.258179,-2072.218018,-2675.527100,1509.394043,-2757.513672,251.433014,1515.706909,-2751.474854,832.240234,1517.806274,-2180.818359,834.641907,1518.974976,-2175.463379,257.180847,1517.417847,-2475.197266,257.476898,1516.871460,-2751.585938,448.521667,1515.959595,547.693604,1821.791382,1227.368286,104.543068,1600.697876,1230.109497,-307.441467,1866.011353,1229.411621,575.641541,2309.331543,1234.284424,-283.198608,2357.934570,1233.210205,157.665207,2575.801025,1239.582886,369.775970,2442.278564,1237.182251,561.696533,2043.763672,1230.802368,2525.796387,2206.854004,1231.824707,2880.090088,2115.595459,1229.143188,2888.503662,1713.403687,1224.053833,2889.531982,1327.657593,1219.336182,2537.916260,1321.669189,1218.437012
9,0.075000,-471.410645,-2615.983887,2003.632812,-199.342377,-2208.187744,2006.767700,524.954163,-2647.107910,2009.432983,301.517426,-2205.562256,2006.309692,-250.684891,-3061.937012,2006.392212,-164.172943,-3059.867432,2009.378906,158.560089,-3054.826660,2011.832031,241.886841,-3051.979492,2011.416138,2160.791504,140.651169,1216.406982,2955.576660,160.746353,1216.223755,2562.661377,-211.476227,1214.201782,2963.337891,-202.792068,1215.906982,2075.318848,-222.553070,1212.550781,2387.266602,-2278.415039,1511.040283,2390.505859,-2186.032471,1511.983887,2959.450195,-2292.589111,1510.599365,2976.740967,-1713.838013,1517.357666,2393.318604,-2108.321777,1513.795776,2408.865234,-1694.788330,1516.877075,-2717.041748,-1565.182739,1505.105225,-2146.956299,-1572.037354,1504.026001,-2140.955322,-993.471069,1504.793823,-2708.998291,-987.762451,1506.118164,-2713.984863,-1333.292480,1505.284790,-2712.729736,-1269.840454,1505.425659,-30.291395,-403.385803,1512.265869,241.854523,440.832214,1515.210327,484.313507,436.415436,1514.153076,706.114929,5.077900,1514.132324,451.882172,-411.201447,1515.127075,-244.928650,30.815666,1514.727783,-1.885037,447.642609,1516.100830,127.428040,443.809296,1515.917480,-2549.640381,-3226.685547,1503.227905,-2251.480225,-3239.878174,1506.130005,-2669.110352,-3226.416504,1502.756470,-2099.692627,-3250.293701,1508.142334,-2642.005371,-2646.257324,1500.079590,-2072.218262,-2675.529785,1509.353882,-2757.514893,251.433014,1515.702393,-2751.558105,832.284058,1517.714844,-2180.834229,834.626831,1519.016968,-2175.450684,257.126617,1517.325317,-2475.187500,257.490448,1516.869263,-2751.589844,448.482422,1515.979492,547.686401,1821.791260,1227.349487,104.626534,1600.660767,1230.086548,-307.445740,1866.021118,1229.361938,575.649658,2309.310547,1234.284912,-283.161072,2357.815918,1233.193481,157.664932,2575.798096,1239.608765,369.777252,2442.277832,1237.154541,561.654907,2043.828491,1230.880005,2525.787842,2206.856201,1231.851074,2880.070068,2115.424805,1229.372681,2888.505859,1713.415283,1224.036499,2889.562500,1327.633423,1219.238281,2537.900635,1321.653198,1218.450806
10,0.083333,-471.410858,-2615.978271,2003.672607,-199.332565,-2208.207275,2006.811157,524.947144,-2647.023682,2009.469482,301.524261,-2205.561768,2006.292114,-250.695740,-3061.933838,2006.374390,-164.145645,-3059.837158,2009.256348,158.551529,-3054.815674,2011.801025,241.883453,-3051.986816,2011.411377,2160.592285,140.525909,1216.607300,2955.499512,160.618652,1216.340454,2562.667236,-211.376282,1214.086182,2963.348633,-202.777496,1215.961426,2075.286377,-222.572998,1212.515137,2387.254395,-2278.429932,1511.079956,2390.504395,-2186.203125,1511.935547,2959.447754,-2292.638672,1510.708740,2976.838379,-1713.910400,1517.461060,2393.311768,-2108.324219,1513.788940,2408.911865,-1694.743530,1516.948242,-2716.949707,-1565.254150,1505.154297,-2146.963867,-1572.033325,1504.013794,-2140.907959,-993.477295,1504.854248,-2708.994873,-987.795044,1506.174194,-2713.987549,-1333.280273,1505.285156,-2712.726562,-1269.859131,1505.418945,-30.317978,-403.400696,1512.236084,241.851395,440.866699,1515.176636,484.299164,436.423492,1514.125854,706.157166,5.029263,1514.136841,452.022827,-411.103668,1515.057861,-244.940933,30.804085,1514.755371,-1.892038,447.651794,1516.116943,127.456886,443.805023,1515.951538,-2549.635254,-3226.685547,1503.230713,-2251.489258,-3239.890625,1506.137695,-2669.093262,-3226.421143,1502.762817,-2099.702637,-3250.304199,1508.179077,-2642.175537,-2646.323486,1500.159912,-2072.277100,-2675.616699,1509.610474,-2757.507812,251.429825,1515.689575,-2751.478027,832.250977,1517.803711,-2180.862793,834.599792,1518.965820,-2175.463379,257.171631,1517.448486,-2475.183838,257.542084,1516.739136,-2751.582031,448.461670,1516.019165,547.691711,1821.649170,1227.496460,104.642685,1600.617188,1230.084106,-307.420471,1866.055664,1229.363892,575.644775,2309.308350,1234.251587,-283.127380,2357.932617,1233.193848,157.642685,2575.780029,1239.576416,369.770416,2442.280518,1237.153198,561.723328,2043.830688,1230.942505,2525.786377,2206.863281,1231.876831,2880.081299,2115.386963,1229.385498,2888.530029,1713.412476,1224.034790,2889.539062,1327.645264,1219.329956,2537.840576,1321.576416,1218.430542
11,0.091667,-471.415955,-2615.990234,2003.681152,-199.349045,-2208.133057,2006.788940,524.911255,-2646.987061,2009.468750,301.522125,-2205.558105,2006.304077,-250.684235,-3061.935547,2006.383667,-164.157654,-3059.826416,2009.223267,158.420135,-3054.838867,2011.987183,241.884720,-3051.997314,2011.405029,2160.726562,140.614059,1216.426880,2955.541504,160.627350,1216.300903,2562.752930,-211.357071,1214.059692,2963.347900,-202.776306,1215.924561,2075.282227,-222.591568,1212.483887,2387.235840,-2278.430420,1511.084229,2390.500488,-2186.237793,1512.079346,2959.437256,-2292.626465,1510.690308,2976.789551,-1713.829224,1517.360107,2393.317139,-2108.329102,1513.767578,2408.962158,-1694.699829,1517.046387,-2717.020020,-1565.195068,1505.091309,-2146.941895,-1572.027344,1504.004395,-2140.913574,-993.371338,1504.718262,-2708.991455,-987.746765,1506.161255,-2713.962402,-1333.298340,1505.213989,-2712.732178,-1269.873779,1505.429077,-30.316269,-403.382660,1512.235474,241.854782,440.889740,1515.178223,484.310760,436.413849,1514.139282,706.116760,5.082142,1514.142334,451.899109,-411.175171,1515.106812,-244.941864,30.809916,1514.766357,-1.713383,447.663147,1516.321411,127.443420,443.817902,1515.933350,-2549.635986,-3226.686768,1503.205322,-2251.483643,-3239.889648,1506.138062,-2669.090576,-3226.403564,1502.733887,-2099.713379,-3250.308350,1508.220215,-2642.266113,-2646.275146,1500.249634,-2072.266602,-2675.522705,1509.496460,-2757.499023,251.434387,1515.698120,-2751.568848,832.281067,1517.704590,-2180.882080,834.605225,1518.915527,-2175.456055,257.206207,1517.440674,-2475.192871,257.507721,1516.827759,-2751.591309,448.474884,1516.016846,547.643188,1821.619751,1227.579590,104.646858,1600.617188,1230.109131,-307.350311,1866.007935,1229.365234,575.625000,2309.293701,1234.239868,-283.129883,2357.925293,1233.203247,157.640244,2575.792725,1239.583862,369.785553,2442.282227,1237.168701,561.778931,2043.845459,1230.948730,2525.786621,2206.853516,1231.843262,2880.081299,2115.387695,1229.369019,2888.527100,1713.411377,1224.065674,2889.517334,1327.674561,1219.329712,2537.853027,1321.640747,1218.414795
12,0.100000,-471.406982,-2615.990967,2003.681396,-199.369370,-2208.189941,2006.833740,525.052979,-2646.891113,2009.359863,301.520721,-2205.561523,2006.314331,-250.698334,-3061.926270,2006.390991,-164.157394,-3059.822266,2009.220581,158.398651,-3054.851807,2012.054688,241.879745,-3051.973877,2011.413086,2160.787354,140.626495,1216.387817,2955.584961,160.704697,1216.267700,2562.607422,-211.462631,1214.179321,2963.357178,-202.761017,1215.941162,2075.279053,-222.567047,1212.483887,2387.227295,-2278.379883,1510.924683,2390.518066,-2186.056152,1511.995361,2959.421143,-2292.580566,1510.582397,2976.834961,-1713.923950,1517.454346,2393.321533,-2108.337402,1513.781372,2408.893799,-1694.740845,1516.952881,-2716.937012,-1565.254028,1505.140381,-2146.960938,-1572.000732,1503.995361,-2140.930908,-993.455139,1504.822388,-2709.003662,-987.746887,1506.145874,-2714.001709,-1333.268433,1505.229858,-2712.721680,-1269.875732,1505.433350,-30.292810,-403.399780,1512.231323,241.878357,440.891968,1515.179199,484.302826,436.445496,1514.145264,706.156738,5.036189,1514.149170,451.862976,-411.205597,1515.131836,-244.910522,30.782387,1514.732300,-1.791282,447.696869,1516.159302,127.445412,443.757874,1515.860107,-2549.657471,-3226.688965,1503.254517,-2251.516602,-3239.876221,1506.124268,-2669.094238,-3226.434082,1502.743530,-2099.728516,-3250.309326,1508.224365,-2642.271240,-2646.244385,1500.278198,-2072.203369,-2675.507324,1509.401245,-2757.509033,251.444794,1515.673340,-2751.618408,832.262024,1517.695557,-2180.871582,834.614014,1518.936279,-2175.430176,257.134705,1517.293579,-2475.180176,257.483643,1516.853027,-2751.583496,448.543915,1515.964111,547.612549,1821.718140,1227.498779,104.644966,1600.630371,1230.076538,-307.442169,1866.017822,1229.443848,575.625549,2309.294434,1234.248535,-283.207581,2357.814697,1233.401123,157.654846,2575.791504,1239.592651,369.803497,2442.298096,1237.173096,561.772156,2043.851562,1230.913574,2525.784180,2206.852539,1231.848389,2880.081543,2115.384521,1229.405518,2888.504883,1713.395752,1224.058472,2889.503906,1327.671997,1219.322021,2537.795410,1321.615601,1218.418579
13,0.108333,-471.422852,-2615.989014,2003.666626,-199.374298,-2208.193115,2006.814697,524.945679,-2647.004150,2009.437134,301.519257,-2205.553955,2006.309082,-250.684952,-3061.931885,2006.388184,-164.180283,-3059.874756,2009.372925,158.421509,-3054.860352,2012.051880,241.870163,-3051.979980,2011.394775,2160.713379,140.546036,1216.527100,2955.609131,160.742462,1216.217896,2562.668213,-211.387848,1214.073608,2963.328613,-202.762741,1215.909302,2075.297119,-222.579971,1212.495850,2387.283447,-2278.386475,1510.957031,2390.526123,-2186.040283,1511.960693,2959.450439,-2292.581299,1510.584473,2976.760498,-1713.838013,1517.383789,2393.323486,-2108.316650,1513.800903,2408.866699,-1694.797485,1516.859741,-2717.022461,-1565.158081,1505.030029,-2146.964111,-1572.000366,1503.987549,-2140.935303,-993.377075,1504.642578,-2709.018555,-987.722412,1506.153320,-2713.995117,-1333.260132,1505.251465,-2712.712891,-1269.867798,1505.443970,-30.285425,-403.392303,1512.234253,241.861923,440.875031,1515.200195,484.326294,436.430237,1514.127930,706.116150,5.082697,1514.151611,452.019592,-411.112213,1515.062988,-244.918671,30.790310,1514.717163,-1.858033,447.661530,1516.123657,127.421944,443.764740,1515.859741,-2549.653809,-3226.679932,1503.205322,-2251.514648,-3239.870605,1506.137573,-2669.111328,-3226.435791,1502.753906,-2099.724854,-3250.318115,1508.219604,-2642.267822,-2646.239258,1500.267700,-2072.312012,-2675.583008,1509.564697,-2757.504150,251.424164,1515.687256,-2751.612061,832.248962,1517.719727,-2180.817627,834.431213,1519.089600,-2175.454834,257.168488,1517.447021,-2475.183838,257.487000,1516.897217,-2751.577637,448.510681,1515.973267,547.622498,1821.789062,1227.388306,104.621719,1600.614868,1230.083130,-307.447266,1866.034912,1229.376099,575.632263,2309.289795,1234.230835,-283.125153,2357.849365,1233.369507,157.637741,2575.802734,1239.609863,369.809570,2442.288574,1237.181274,561.766724,2043.847046,1230.949341,2525.771240,2206.859375,1231.879517,2880.114014,2115.404541,1229.389282,2888.527344,1713.358887,1224.055786,2889.503174,1327.674805,1219.345581,2537.734863,1321.593506,1218.416748
14,0.116667,-471.434906,-2615.986572,2003.657837,-199.409363,-2208.112305,2006.671387,524.916138,-2647.032959,2009.459229,301.527588,-2205.555664,2006.319336,-250.690811,-3061.945801,2006.413452,-164.138092,-3059.837891,2009.263062,158.425644,-3054.865234,2012.066406,241.880173,-3051.992676,2011.411011,2160.673584,140.513107,1216.542114,2955.561279,160.705994,1216.223267,2562.769531,-211.365067,1214.042725,2963.312256,-202.763168,1215.903687,2075.280273,-222.564865,1212.489258,2387.285400,-2278.411865,1511.033936,2390.502686,-2186.192871,1511.975342,2959.472412,-2292.602539,1510.615967,2976.742188,-1713.843872,1517.363770,2393.312988,-2108.316650,1513.812378,2408.945801,-1694.730103,1516.937500,-2716.933105,-1565.263428,1505.163818,-2146.961670,-1572.010864,1503.969238,-2140.981201,-993.345520,1504.595703,-2709.015869,-987.734802,1506.127319,-2713.970459,-1333.290405,1505.212524,-2712.727295,-1269.875122,1505.425415,-30.310791,-403.391632,1512.235718,241.848831,440.860413,1515.179932,484.315521,436.419800,1514.132812,706.117249,5.084270,1514.161743,452.040405,-411.090759,1515.055420,-244.926453,30.799191,1514.732422,-1.911425,447.651093,1516.110474,127.441910,443.792847,1515.946533,-2549.620850,-3226.680664,1503.190796,-2251.548340,-3239.861816,1506.157104,-2669.111328,-3226.428955,1502.793213,-2099.723389,-3250.301270,1508.192017,-2642.252197,-2646.274170,1500.301514,-2072.267090,-2675.538086,1509.443848,-2757.512451,251.438919,1515.709351,-2751.452393,832.249084,1517.811523,-2180.821533,834.592834,1519.019775,-2175.465820,257.175415,1517.451050,-2475.173096,257.463928,1516.867188,-2751.562012,448.490417,1515.982056,547.649048,1821.813354,1227.385864,104.540955,1600.701294,1230.121338,-307.414948,1866.044556,1229.393555,575.617859,2309.301025,1234.240967,-283.076874,2357.827148,1233.300659,157.649673,2575.791504,1239.596313,369.792877,2442.300781,1237.195801,561.695251,2043.845947,1230.918091,2525.787109,2206.857910,1231.870239,2880.092285,2115.379883,1229.386230,2888.496094,1713.380737,1224.072144,2889.520752,1327.677979,1219.343506,2537.822754,1321.665527,1218.403320
15,0.125000,-471.415833,-2615.990479,2003.658569,-199.337448,-2208.120605,2006.719849,524.937744,-2647.021240,2009.487915,301.527374,-2205.555664,2006.308105,-250.686859,-3061.933105,2006.395630,-164.160477,-3059.822266,2009.221802,158.432785,-3054.854980,2012.064209,241.891769,-3052.002441,2011.432129,2160.752441,140.634796,1216.418091,2955.518799,160.665100,1216.252197,2562.795166,-211.361542,1214.053467,2963.323730,-202.805710,1215.901367,2075.294189,-222.588974,1212.476074,2387.282959,-2278.431396,1511.049561,2390.478271,-2186.223389,1512.058472,2959.461182,-2292.609619,1510.597046,2976.750732,-1713.832764,1517.370239,2393.324707,-2108.334229,1513.796509,2408.907959,-1694.769165,1516.877197,-2716.935059,-1565.274658,1505.195801,-2146.954102,-1572.004883,1504.000488,-2140.965332,-993.473022,1504.818970,-2709.020508,-987.715088,1506.106934,-2713.955811,-1333.319092,1505.221802,-2712.731689,-1269.868164,1505.434570,-30.292082,-403.380768,1512.247070,241.870270,440.862610,1515.154297,484.317535,436.420258,1514.160156,706.070496,5.071453,1514.085571,452.028015,-411.104736,1515.032349,-244.932510,30.795197,1514.735962,-1.896265,447.651031,1516.104614,127.439545,443.800110,1515.921509,-2549.640625,-3226.694092,1503.242188,-2251.548828,-3239.874023,1506.157227,-2669.099609,-3226.408691,1502.767334,-2099.716797,-3250.313721,1508.201904,-2642.216797,-2646.160156,1500.036255,-2072.187988,-2675.522217,1509.395386,-2757.507080,251.439697,1515.717163,-2751.546143,832.283447,1517.728516,-2180.835938,834.660889,1518.974976,-2175.459229,257.186798,1517.425537,-2475.190674,257.467255,1516.878296,-2751.582520,448.455170,1516.002808,547.691467,1821.810181,1227.379761,104.612495,1600.667603,1230.084717,-307.418152,1866.057251,1229.389282,575.637634,2309.300049,1234.256836,-283.098145,2357.934570,1233.196655,157.638077,2575.781006,1239.567871,369.793182,2442.285400,1237.189575,561.615845,2043.841064,1230.850220,2525.779297,2206.838379,1231.844604,2880.184082,2115.325684,1229.344116,2888.526367,1713.400024,1224.029175,2889.532959,1327.682129,1219.312988,2537.899170,1321.685425,1218.439331
16,0.133333,-471.425171,-2615.974609,2003.661865,-199.352600,-2208.156494,2006.775879,524.928162,-2647.027588,2009.476685,301.531250,-2205.548828,2006.301636,-250.688522,-3061.914795,2006.368164,-164.171539,-3059.822510,2009.220337,158.425095,-3054.862061,2012.067993,241.901108,-3052.001953,2011.441040,2160.770752,140.650436,1216.394409,2955.531494,160.669922,1216.312988,2562.638428,-211.475967,1214.179321,2963.329590,-202.795532,1215.903687,2075.292236,-222.569290,1212.469971,2387.264160,-2278.431396,1511.064819,2390.495850,-2186.065918,1511.971924,2959.442383,-2292.589355,1510.629517,2976.744873,-1713.843628,1517.361450,2393.319580,-2108.336182,1513.795166,2408.960205,-1694.728516,1516.970825,-2716.927246,-1565.264404,1505.201782,-2146.962646,-1572.013184,1504.001099,-2140.919434,-993.383850,1504.706543,-2709.026123,-987.767151,1506.129517,-2713.972900,-1333.287720,1505.267212,-2712.724365,-1269.864258,1505.433472,-30.296066,-403.394958,1512.241577,241.848984,440.847504,1515.202759,484.302948,436.423615,1514.143433,706.063232,4.981946,1514.002563,452.023804,-411.096588,1515.045654,-244.931152,30.792879,1514.740967,-1.868680,447.645996,1516.121826,127.424133,443.762787,1515.869751,-2549.639160,-3226.676270,1503.201660,-2251.519287,-3239.856201,1506.143188,-2669.074463,-3226.405762,1502.776855,-2099.718750,-3250.319580,1508.220825,-2642.169189,-2646.317871,1500.269775,-2072.206787,-2675.505371,1509.348511,-2757.515625,251.430008,1515.713379,-2751.592529,832.258545,1517.692871,-2180.882568,834.640564,1518.886108,-2175.468018,257.182861,1517.421021,-2475.176025,257.479950,1516.857422,-2751.562988,448.526581,1515.965576,547.711609,1821.660156,1227.526489,104.535576,1600.700195,1230.082764,-307.358368,1865.995972,1229.339600,575.653320,2309.324951,1234.274902,-283.160675,2357.932373,1233.171997,157.656036,2575.783203,1239.576904,369.790131,2442.280273,1237.172852,561.622253,2043.806763,1230.842651,2525.774902,2206.841064,1231.845337,2880.214600,2115.336426,1229.360352,2888.522461,1713.427368,1224.062378,2889.494873,1327.680176,1219.336182,2537.935303,1321.633057,1218.475098
17,0.141667,-471.431915,-2615.979736,2003.670898,-199.350800,-2208.180664,2006.787720,524.923645,-2647.011963,2009.462646,301.547699,-2205.570312,2006.323120,-250.681305,-3061.924805,2006.372192,-164.163956,-3059.835938,2009.249390,158.418030,-3054.862061,2012.043457,241.893326,-3051.989502,2011.449341,2160.669434,140.553986,1216.526611,2955.544678,160.646317,1216.289917,2562.674805,-211.388870,1214.077637,2963.338379,-202.823853,1215.909912,2075.273926,-222.559937,1212.492798,2387.225098,-2278.382568,1510.915894,2390.486328,-2186.179932,1511.995972,2959.431641,-2292.570068,1510.599854,2976.746338,-1713.836304,1517.363892,2393.301758,-2108.321045,1513.772949,2408.935547,-1694.725464,1516.969971,-2716.930176,-1565.279541,1505.233276,-2146.976318,-1572.002075,1504.023193,-2140.945801,-993.356995,1504.638550,-2709.046143,-987.812500,1506.036133,-2713.991455,-1333.298950,1505.259399,-2712.879395,-1269.805908,1505.270142,-30.283018,-403.411774,1512.233887,241.821121,440.837128,1515.210449,484.300171,436.424225,1514.145996,706.054993,5.050199,1514.079956,452.025269,-411.095123,1515.039673,-244.900772,30.779182,1514.702881,-1.858411,447.670410,1516.121338,127.443108,443.798584,1515.922241,-2549.652344,-3226.688477,1503.245605,-2251.517822,-3239.877441,1506.149292,-2669.100586,-3226.429199,1502.740234,-2099.746826,-3250.304932,1508.196533,-2642.243896,-2646.291260,1500.269165,-2072.227051,-2675.502930,1509.330200,-2757.512451,251.441895,1515.696655,-2751.614258,832.258606,1517.692261,-2180.882568,834.634705,1518.899048,-2175.448486,257.117798,1517.300537,-2475.124512,257.469269,1516.776855,-2751.572510,448.556763,1515.953735,547.659912,1821.721069,1227.476929,104.525276,1600.741455,1230.088501,-307.333618,1865.999390,1229.380005,575.646973,2309.314941,1234.261353,-283.157562,2357.926758,1233.200195,157.652695,2575.800537,1239.585449,369.786041,2442.287598,1237.165039,561.648010,2043.817261,1230.885010,2525.777344,2206.851318,1231.856689,2880.144043,2115.350830,1229.387939,2888.545898,1713.392822,1224.059448,2889.490723,1327.679688,1219.298218,2537.916504,1321.641235,1218.465454
